track,budget,method,event,leak_type,diameter_m,detected,delay_h,localisation_m
B_RECONSTRUCTED_2019,8,centrality,p426,,,1,,
B_RECONSTRUCTED_2019,8,centrality,p879,,,1,,
B_RECONSTRUCTED_2019,10,FO,p257,,,1,,
B_RECONSTRUCTED_2019,10,FO,p427,,,1,,
B_RECONSTRUCTED_2019,10,FO,p810,,,1,,
B_RECONSTRUCTED_2019,10,FO,p654,,,1,,
B_RECONSTRUCTED_2019,10,FO,p523,,,0,,
B_RECONSTRUCTED_2019,10,FO,p827,,,0,,
B_RECONSTRUCTED_2019,10,FO,p280,,,1,,
B_RECONSTRUCTED_2019,10,FO,p653,,,1,,
B_RECONSTRUCTED_2019,10,FO,p710,,,1,,
B_RECONSTRUCTED_2019,10,FO,p514,,,1,,
B_RECONSTRUCTED_2019,10,FO,p331,,,1,,
B_RECONSTRUCTED_2019,10,FO,p193,,,1,,
B_RECONSTRUCTED_2019,10,FO,p277,,,1,,
B_RECONSTRUCTED_2019,10,FO,p142,,,1,,
B_RECONSTRUCTED_2019,10,FO,p680,,,1,,
B_RECONSTRUCTED_2019,10,FO,p586,,,1,,
B_RECONSTRUCTED_2019,10,FO,p721,,,1,,
B_RECONSTRUCTED_2019,10,FO,p800,,,1,,
B_RECONSTRUCTED_2019,10,FO,p123,,,1,,
B_RECONSTRUCTED_2019,10,FO,p455,,,1,,
B_RECONSTRUCTED_2019,10,FO,p762,,,1,,
B_RECONSTRUCTED_2019,10,FO,p426,,,1,,
B_RECONSTRUCTED_2019,10,FO,p879,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p257,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p427,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p810,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p654,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p523,,,0,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p827,,,0,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p280,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p653,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p710,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p514,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p331,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p193,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p277,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p142,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p680,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p586,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p721,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p800,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p123,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p455,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p762,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p426,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_bayesian,p879,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p257,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p427,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p810,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p654,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p523,,,0,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p827,,,0,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p280,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p653,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p710,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p514,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p331,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p193,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p277,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p142,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p680,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p586,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p721,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p800,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p123,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p455,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p762,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p426,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_bayesian,p879,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p257,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p427,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p810,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p654,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p523,,,0,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p827,,,0,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p280,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p653,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p710,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p514,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p331,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p193,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p277,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p142,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p680,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p586,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p721,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p800,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p123,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p455,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p762,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p426,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_observable_subspace,p879,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p257,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p427,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p810,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p654,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p523,,,0,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p827,,,0,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p280,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p653,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p710,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p514,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p331,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p193,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p277,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p142,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p680,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p586,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p721,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p800,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p123,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p455,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p762,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p426,,,1,,
B_RECONSTRUCTED_2019,10,bayesian_information_gain,p879,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p257,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p427,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p810,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p654,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p523,,,0,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p827,,,0,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p280,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p653,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p710,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p514,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p331,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p193,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p277,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p142,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p680,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p586,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p721,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p800,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p123,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p455,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p762,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p426,,,1,,
B_RECONSTRUCTED_2019,10,D_optimal_rank_reduced,p879,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p257,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p427,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p810,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p654,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p523,,,0,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p827,,,0,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p280,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p653,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p710,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p514,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p331,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p193,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p277,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p142,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p680,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p586,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p721,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p800,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p123,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p455,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p762,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p426,,,1,,
B_RECONSTRUCTED_2019,10,A_optimal_rank_reduced,p879,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p257,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p427,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p810,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p654,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p523,,,0,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p827,,,0,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p280,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p653,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p710,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p514,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p331,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p193,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p277,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p142,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p680,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p586,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p721,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p800,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p123,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p455,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p762,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p426,,,1,,
B_RECONSTRUCTED_2019,10,E_optimal_rank_reduced,p879,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p257,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p427,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p810,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p654,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p523,,,0,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p827,,,0,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p280,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p653,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p710,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p514,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p331,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p193,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p277,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p142,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p680,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p586,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p721,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p800,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p123,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p455,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p762,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p426,,,1,,
B_RECONSTRUCTED_2019,10,goal_oriented_oed,p879,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p257,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p427,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p810,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p654,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p523,,,0,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p827,,,0,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p280,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p653,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p710,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p514,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p331,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p193,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p277,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p142,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p680,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p586,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p721,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p800,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p123,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p455,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p762,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p426,,,1,,
B_RECONSTRUCTED_2019,10,topological_dispersion,p879,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p257,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p427,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p810,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p654,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p523,,,0,,
B_RECONSTRUCTED_2019,10,centrality,p827,,,0,,
B_RECONSTRUCTED_2019,10,centrality,p280,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p653,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p710,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p514,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p331,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p193,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p277,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p142,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p680,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p586,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p721,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p800,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p123,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p455,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p762,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p426,,,1,,
B_RECONSTRUCTED_2019,10,centrality,p879,,,1,,
B_RECONSTRUCTED_2019,12,FO,p257,,,1,,
B_RECONSTRUCTED_2019,12,FO,p427,,,1,,
B_RECONSTRUCTED_2019,12,FO,p810,,,1,,
B_RECONSTRUCTED_2019,12,FO,p654,,,1,,
B_RECONSTRUCTED_2019,12,FO,p523,,,0,,
B_RECONSTRUCTED_2019,12,FO,p827,,,0,,
B_RECONSTRUCTED_2019,12,FO,p280,,,1,,
B_RECONSTRUCTED_2019,12,FO,p653,,,1,,
B_RECONSTRUCTED_2019,12,FO,p710,,,1,,
B_RECONSTRUCTED_2019,12,FO,p514,,,1,,
B_RECONSTRUCTED_2019,12,FO,p331,,,1,,
B_RECONSTRUCTED_2019,12,FO,p193,,,1,,
B_RECONSTRUCTED_2019,12,FO,p277,,,1,,
B_RECONSTRUCTED_2019,12,FO,p142,,,1,,
B_RECONSTRUCTED_2019,12,FO,p680,,,1,,
B_RECONSTRUCTED_2019,12,FO,p586,,,1,,
B_RECONSTRUCTED_2019,12,FO,p721,,,1,,
B_RECONSTRUCTED_2019,12,FO,p800,,,1,,
B_RECONSTRUCTED_2019,12,FO,p123,,,1,,
B_RECONSTRUCTED_2019,12,FO,p455,,,1,,
B_RECONSTRUCTED_2019,12,FO,p762,,,1,,
B_RECONSTRUCTED_2019,12,FO,p426,,,1,,
B_RECONSTRUCTED_2019,12,FO,p879,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p257,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p427,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p810,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p654,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p523,,,0,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p827,,,0,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p280,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p653,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p710,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p514,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p331,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p193,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p277,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p142,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p680,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p586,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p721,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p800,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p123,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p455,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p762,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p426,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_bayesian,p879,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p257,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p427,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p810,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p654,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p523,,,0,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p827,,,0,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p280,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p653,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p710,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p514,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p331,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p193,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p277,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p142,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p680,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p586,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p721,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p800,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p123,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p455,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p762,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p426,,,1,,
B_RECONSTRUCTED_2019,12,A_optimal_bayesian,p879,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p257,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p427,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p810,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p654,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p523,,,0,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p827,,,0,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p280,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p653,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p710,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p514,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p331,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p193,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p277,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p142,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p680,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p586,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p721,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p800,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p123,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p455,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p762,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p426,,,1,,
B_RECONSTRUCTED_2019,12,E_optimal_observable_subspace,p879,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p257,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p427,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p810,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p654,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p523,,,0,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p827,,,0,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p280,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p653,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p710,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p514,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p331,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p193,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p277,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p142,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p680,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p586,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p721,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p800,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p123,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p455,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p762,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p426,,,1,,
B_RECONSTRUCTED_2019,12,bayesian_information_gain,p879,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p257,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p427,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p810,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p654,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p523,,,0,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p827,,,0,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p280,,,1,,
B_RECONSTRUCTED_2019,12,D_optimal_rank_reduced,p653,,,1,,
